"","website","query","titles","location","wage","skills"
"1648","Cyber Coders","Data Engineer","Senior Software Engineer (Java / Spark / NoSQL)","Canonsburg, PA","Compensation Unspecified","ETL"
"1649","Cyber Coders","Data Engineer","Senior Software Engineer (Java / Spark / NoSQL)","Canonsburg, PA","Compensation Unspecified","Hadoop"
"1650","Cyber Coders","Data Engineer","Senior Software Engineer (Java / Spark / NoSQL)","Canonsburg, PA","Compensation Unspecified","Java"
"1651","Cyber Coders","Data Engineer","Senior Software Engineer (Java / Spark / NoSQL)","Canonsburg, PA","Compensation Unspecified","NoSQL"
"1652","Cyber Coders","Data Engineer","Senior Software Engineer - Java, Javascript, Big Data","Fort Lauderdale, FL","Full-time $120k - $150k","Big Data"
"1653","Cyber Coders","Data Engineer","Senior Software Engineer - Java, Javascript, Big Data","Fort Lauderdale, FL","Full-time $120k - $150k","Hadoop"
"1654","Cyber Coders","Data Engineer","Senior Software Engineer - Java, Javascript, Big Data","Fort Lauderdale, FL","Full-time $120k - $150k","J2EE"
"1655","Cyber Coders","Data Engineer","Senior Software Engineer - Java, Javascript, Big Data","Fort Lauderdale, FL","Full-time $120k - $150k","Java"
"1656","Cyber Coders","Data Engineer","Senior Software Engineer - Java, Javascript, Big Data","Fort Lauderdale, FL","Full-time $120k - $150k","JavaScript"
"1657","Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Core Data"
"1658","Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Large scale mobile applications"
"1659","Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Native iOS Development"
"1660","Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","SWIFT"
"1661","Cyber Coders","Data Engineer","Senior iOS Engineer","Menlo Park, CA","Full-time $140k - $160k","Unit Tests"
"1662","Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","ASP.NET"
"1663","Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","MVC"
"1664","Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","NET"
"1665","Cyber Coders","Data Engineer","Software Developer (.Net)","Tucker, GA","Full-time $90k - $100k","Software Development"
"1666","Cyber Coders","Data Engineer","Software Developer (Golang) | RELOCATION ASSISTANCE!","Newport Beach, CA","Full-time $100k - $175k","AWS"
"1667","Cyber Coders","Data Engineer","Software Developer (Golang) | RELOCATION ASSISTANCE!","Newport Beach, CA","Full-time $100k - $175k","Big Data"
"1668","Cyber Coders","Data Engineer","Software Developer (Golang) | RELOCATION ASSISTANCE!","Newport Beach, CA","Full-time $100k - $175k","Go"
"1669","Cyber Coders","Data Engineer","Software Developer (Golang) | RELOCATION ASSISTANCE!","Newport Beach, CA","Full-time $100k - $175k","Golang"
"1670","Cyber Coders","Data Engineer","Software Developer (Golang) | RELOCATION ASSISTANCE!","Newport Beach, CA","Full-time $100k - $175k","Java"
"1671","Cyber Coders","Data Engineer","Software Developer - Big Data","Austin, TX","Compensation Unspecified","Big Data"
"1672","Cyber Coders","Data Engineer","Software Developer - Big Data","Austin, TX","Compensation Unspecified","Data Ingestion"
"1673","Cyber Coders","Data Engineer","Software Developer - Big Data","Austin, TX","Compensation Unspecified","Data Transformation"
"1674","Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","ASP.NET"
"1675","Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","MVC"
"1676","Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","NET"
"1677","Cyber Coders","Data Engineer","Software Developer Team Lead","Tucker, GA","Full-time $110k - $120k","Software Development"
"1678","Cyber Coders","Data Engineer","Software Development Manager - Java/AWS/Healthcare","Lombard, IL","Compensation Unspecified","AWS"
"1679","Cyber Coders","Data Engineer","Software Development Manager - Java/AWS/Healthcare","Lombard, IL","Compensation Unspecified","ETL"
"1680","Cyber Coders","Data Engineer","Software Development Manager - Java/AWS/Healthcare","Lombard, IL","Compensation Unspecified","Java"
"1681","Cyber Coders","Data Engineer","Software Development Manager - Java/AWS/Healthcare","Lombard, IL","Compensation Unspecified","NoSQL"
"1682","Cyber Coders","Data Engineer","Software Development Manager - Java/AWS/Healthcare","Lombard, IL","Compensation Unspecified","Scala"
"1683","Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","Java"
"1684","Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","PHP"
"1685","Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","Python"
"1686","Cyber Coders","Data Engineer","Software Engineer","Northbrook, IL","Compensation Unspecified","SQL/MySQL"
"1687","Cyber Coders","Data Engineer","Software Engineer (Big Data) - TS/SCI With CI Poly","Fort Meade, MD","Full-time $120k - $160k","CSS"
"1688","Cyber Coders","Data Engineer","Software Engineer (Big Data) - TS/SCI With CI Poly","Fort Meade, MD","Full-time $120k - $160k","HTML"
"1689","Cyber Coders","Data Engineer","Software Engineer (Big Data) - TS/SCI With CI Poly","Fort Meade, MD","Full-time $120k - $160k","JavaScript"
"1690","Cyber Coders","Data Engineer","Software Engineer (Big Data) - TS/SCI With CI Poly","Fort Meade, MD","Full-time $120k - $160k","SharePoint"
"1691","Cyber Coders","Data Engineer","Software Engineer (Big Data) - TS/SCI With CI Poly","Fort Meade, MD","Full-time $120k - $160k","TS/SCI With CI Poly"
"1692","Cyber Coders","Data Engineer","Software Engineer (Python, REST APIs) - REMOTE - 6 mo. contract","Redwood City, CA","Compensation Unspecified","API Consumption"
"1693","Cyber Coders","Data Engineer","Software Engineer (Python, REST APIs) - REMOTE - 6 mo. contract","Redwood City, CA","Compensation Unspecified","Backend Development"
"1694","Cyber Coders","Data Engineer","Software Engineer (Python, REST APIs) - REMOTE - 6 mo. contract","Redwood City, CA","Compensation Unspecified","Data Platform"
"1695","Cyber Coders","Data Engineer","Software Engineer (Python, REST APIs) - REMOTE - 6 mo. contract","Redwood City, CA","Compensation Unspecified","Python"
"1696","Cyber Coders","Data Engineer","Software Engineer (Python, REST APIs) - REMOTE - 6 mo. contract","Redwood City, CA","Compensation Unspecified","REST Web Services"
"1697","Cyber Coders","Data Engineer","Software Engineer I/II - Data Engineer","Salt Lake City, UT","Compensation Unspecified","Cloud Hosted Solutions"
"1698","Cyber Coders","Data Engineer","Software Engineer I/II - Data Engineer","Salt Lake City, UT","Compensation Unspecified","IT"
"1699","Cyber Coders","Data Engineer","Software Engineer I/II - Data Engineer","Salt Lake City, UT","Compensation Unspecified","Programming"
"1700","Cyber Coders","Data Engineer","Software Engineer I/II - Data Engineer","Salt Lake City, UT","Compensation Unspecified","SAP"
"1701","Cyber Coders","Data Engineer","Software Engineer I/II - Data Engineer","Salt Lake City, UT","Compensation Unspecified","Software Development"
"1702","Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Agile"
"1703","Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Android"
"1704","Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","Data Validation"
"1705","Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","End to End Testing"
"1706","Cyber Coders","Data Engineer","Software Test Engineer - Web/Mobile Applications","San Francisco, CA","Full-time $130k - $175k","IOS"
"1707","Cyber Coders","Data Engineer","Solutions Engineer","San Francisco, CA","Full-time $120k - $160k","Analytics"
"1708","Cyber Coders","Data Engineer","Solutions Engineer","San Francisco, CA","Full-time $120k - $160k","BI"
"1709","Cyber Coders","Data Engineer","Solutions Engineer","San Francisco, CA","Full-time $120k - $160k","Data Technologies"
"1710","Cyber Coders","Data Engineer","Solutions Engineer","San Francisco, CA","Full-time $120k - $160k","ETL spaces"
"1711","Cyber Coders","Data Engineer","Solutions Engineer","San Francisco, CA","Full-time $120k - $160k","Sales Engineer"
"1712","Cyber Coders","Data Engineer","Solutions Engineer","Tampa, FL","Compensation Unspecified","Big Data analytics"
"1713","Cyber Coders","Data Engineer","Solutions Engineer","Tampa, FL","Compensation Unspecified","Machine Learning"
"1714","Cyber Coders","Data Engineer","Solutions Engineer","Tampa, FL","Compensation Unspecified","Python"
"1715","Cyber Coders","Data Engineer","Solutions Engineer","Tampa, FL","Compensation Unspecified","analytical tools"
"1716","Cyber Coders","Data Engineer","Solutions Engineer","Tampa, FL","Compensation Unspecified","matplotlib"
"1717","Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Deep Learning"
"1718","Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Natural Language Processing"
"1719","Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Python"
"1720","Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Speech Analysis"
"1721","Cyber Coders","Data Engineer","Speech Recognition Engineer","San Diego, CA","Full-time $120k - $160k","Speech Recognition"
"1722","Cyber Coders","Data Engineer","Sr Front End Web Developer - Security, React/Redux","Palo Alto, CA","Compensation Unspecified","Algorithms"
"1723","Cyber Coders","Data Engineer","Sr Front End Web Developer - Security, React/Redux","Palo Alto, CA","Compensation Unspecified","Single Page web Applications"
"1724","Cyber Coders","Data Engineer","Sr Front End Web Developer - Security, React/Redux","Palo Alto, CA","Compensation Unspecified","Web Development"
"1725","Cyber Coders","Data Engineer","Sr Front End Web Developer - Security, React/Redux","Palo Alto, CA","Compensation Unspecified","Webpack"
"1726","Cyber Coders","Data Engineer","Sr Front End Web Developer - Security, React/Redux","Palo Alto, CA","Compensation Unspecified","data structure"
"1727","Cyber Coders","Data Engineer","Sr Machine Learning Engineer","Pittsburgh, PA","Compensation Unspecified","Data Modeling"
"1728","Cyber Coders","Data Engineer","Sr Machine Learning Engineer","Pittsburgh, PA","Compensation Unspecified","Data Structures"
"1729","Cyber Coders","Data Engineer","Sr Machine Learning Engineer","Pittsburgh, PA","Compensation Unspecified","Distributed Systems"
"1730","Cyber Coders","Data Engineer","Sr Machine Learning Engineer","Pittsburgh, PA","Compensation Unspecified","Hadoop Ecosystem"
"1731","Cyber Coders","Data Engineer","Sr Machine Learning Engineer","Pittsburgh, PA","Compensation Unspecified","Machine Learning"
"1732","Cyber Coders","Data Engineer","Sr.  Software Engineer","Solana Beach, CA","Compensation Unspecified","Complex Algorithms"
"1733","Cyber Coders","Data Engineer","Sr.  Software Engineer","Solana Beach, CA","Compensation Unspecified","GCP"
"1734","Cyber Coders","Data Engineer","Sr.  Software Engineer","Solana Beach, CA","Compensation Unspecified","Java"
"1735","Cyber Coders","Data Engineer","Sr.  Software Engineer","Solana Beach, CA","Compensation Unspecified","Python"
"1736","Cyber Coders","Data Engineer","Sr.  Software Engineer","Solana Beach, CA","Compensation Unspecified","SQL"
"1737","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","Anaheim, CA","Compensation Unspecified","Data Center"
"1738","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","Anaheim, CA","Compensation Unspecified","Media"
"1739","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","Anaheim, CA","Compensation Unspecified","Pre-Sales"
"1740","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","Anaheim, CA","Compensation Unspecified","Solutions Architect"
"1741","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","San Diego, CA","Compensation Unspecified","Data Center"
"1742","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","San Diego, CA","Compensation Unspecified","Media"
"1743","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","San Diego, CA","Compensation Unspecified","Pre-Sales"
"1744","Cyber Coders","Data Engineer","Sr. Data Center Sales Engineer - Media & Entertainment","San Diego, CA","Compensation Unspecified","Solutions Architect"
"1745","Cyber Coders","Data Engineer","Sr. Data Engineer","San Diego County, CA","Compensation Unspecified","Ad Tech"
"1746","Cyber Coders","Data Engineer","Sr. Data Engineer","San Diego County, CA","Compensation Unspecified","Angular.js"
"1747","Cyber Coders","Data Engineer","Sr. Data Engineer","San Diego County, CA","Compensation Unspecified","Data models"
"1748","Cyber Coders","Data Engineer","Sr. Data Engineer","San Diego County, CA","Compensation Unspecified","JavaScript"
"1749","Cyber Coders","Data Engineer","Sr. Data Engineer","Santa Monica, CA","Full-time $150k - $175k","Java"
"1750","Cyber Coders","Data Engineer","Sr. Data Engineer","Santa Monica, CA","Full-time $150k - $175k","PostgreSQL"
"1751","Cyber Coders","Data Engineer","Sr. Data Engineer","Santa Monica, CA","Full-time $150k - $175k","Scala"
"1752","Cyber Coders","Data Engineer","Sr. Data Engineer - Salary up to $220k","New York City, NY","Full-time $175k - $225k","Airflow"
"1753","Cyber Coders","Data Engineer","Sr. Data Engineer - Salary up to $220k","New York City, NY","Full-time $175k - $225k","Data"
"1754","Cyber Coders","Data Engineer","Sr. Data Engineer - Salary up to $220k","New York City, NY","Full-time $175k - $225k","Machine Learning"
"1755","Cyber Coders","Data Engineer","Sr. Data Engineer - Salary up to $220k","New York City, NY","Full-time $175k - $225k","SPARK"
"1756","Cyber Coders","Data Engineer","Sr. Data Engineer - Salary up to $220k","New York City, NY","Full-time $175k - $225k","Scala"
"1757","Cyber Coders","Data Engineer","Sr. Fullstack Engineer - Python, C#, TypeScript","Overland Park, KS","Compensation Unspecified","Kubernetes"
"1758","Cyber Coders","Data Engineer","Sr. Fullstack Engineer - Python, C#, TypeScript","Overland Park, KS","Compensation Unspecified","Machine Learning"
"1759","Cyber Coders","Data Engineer","Sr. Fullstack Engineer - Python, C#, TypeScript","Overland Park, KS","Compensation Unspecified","Python"
"1760","Cyber Coders","Data Engineer","Sr. Fullstack Engineer - Python, C#, TypeScript","Overland Park, KS","Compensation Unspecified","Solr"
"1761","Cyber Coders","Data Engineer","Sr. Fullstack Engineer - Python, C#, TypeScript","Overland Park, KS","Compensation Unspecified","TypeScript"
"1762","Cyber Coders","Data Engineer","Sr. IoT Hardware Engineer","Beverly, MA","Full-time $120k - $140k","Cloud Services"
"1763","Cyber Coders","Data Engineer","Sr. IoT Hardware Engineer","Beverly, MA","Full-time $120k - $140k","Electronic IoT devices"
"1764","Cyber Coders","Data Engineer","Sr. IoT Hardware Engineer","Beverly, MA","Full-time $120k - $140k","Firmware"
"1765","Cyber Coders","Data Engineer","Sr. IoT Hardware Engineer","Beverly, MA","Full-time $120k - $140k","Microprocessors"
"1766","Cyber Coders","Data Engineer","Sr. IoT Hardware Engineer","Beverly, MA","Full-time $120k - $140k","Wireless Products"
"1767","Cyber Coders","Data Engineer","Sr. Network Support Engineer","Crofton, MD","Compensation Unspecified","Cisco Certified Network Professional"
"1768","Cyber Coders","Data Engineer","Sr. Network Support Engineer","Crofton, MD","Compensation Unspecified","Cisco Collaboration"
"1769","Cyber Coders","Data Engineer","Sr. Network Support Engineer","Crofton, MD","Compensation Unspecified","NetApp"
"1770","Cyber Coders","Data Engineer","Sr. Network Support Engineer","Crofton, MD","Compensation Unspecified","Nexus"
"1771","Cyber Coders","Data Engineer","Sr. Network Support Engineer","Crofton, MD","Compensation Unspecified","VMWare"
"1772","Cyber Coders","Data Engineer","Sr. Software Engineer (PHP)","Hoboken, NJ","Full-time $130k - $150k","GIT"
"1773","Cyber Coders","Data Engineer","Sr. Software Engineer (PHP)","Hoboken, NJ","Full-time $130k - $150k","Java"
"1774","Cyber Coders","Data Engineer","Sr. Software Engineer (PHP)","Hoboken, NJ","Full-time $130k - $150k","PHP"
"1775","Cyber Coders","Data Engineer","Sr. Software Engineer (PHP)","Hoboken, NJ","Full-time $130k - $150k","Python"
"1776","Cyber Coders","Data Engineer","Sr. Software Engineer (PHP)","Hoboken, NJ","Full-time $130k - $150k","SQL"
"1777","Cyber Coders","Data Engineer","Staff Engineer - Backend Development","Los Angeles, CA","Full-time $175k - $250k","Algorithm Design"
"1778","Cyber Coders","Data Engineer","Staff Engineer - Backend Development","Los Angeles, CA","Full-time $175k - $250k","Data Structures"
"1779","Cyber Coders","Data Engineer","Staff Engineer - Backend Development","Los Angeles, CA","Full-time $175k - $250k","Object Oriented Design"
"1780","Cyber Coders","Data Engineer","System Engineer - System Integration - TS/SCI with FSP","Annapolis Junction, MD","Compensation Unspecified","Base OS"
"1781","Cyber Coders","Data Engineer","System Engineer - System Integration - TS/SCI with FSP","Annapolis Junction, MD","Compensation Unspecified","COTS/GOTS"
"1782","Cyber Coders","Data Engineer","System Engineer - System Integration - TS/SCI with FSP","Annapolis Junction, MD","Compensation Unspecified","Docker"
"1783","Cyber Coders","Data Engineer","System Engineer - System Integration - TS/SCI with FSP","Annapolis Junction, MD","Compensation Unspecified","System Integration"
"1784","Cyber Coders","Data Engineer","System Engineer - System Integration - TS/SCI with FSP","Annapolis Junction, MD","Compensation Unspecified","VMWare"
"1785","Cyber Coders","Data Engineer","Systems Engineer","Braintree, MA","Full-time $120k - $140k","Acoustics"
"1786","Cyber Coders","Data Engineer","Systems Engineer","Braintree, MA","Full-time $120k - $140k","Clearance"
"1787","Cyber Coders","Data Engineer","Systems Engineer","Braintree, MA","Full-time $120k - $140k","Design"
"1788","Cyber Coders","Data Engineer","Systems Engineer","Braintree, MA","Full-time $120k - $140k","LabView"
"1789","Cyber Coders","Data Engineer","Systems Engineer","Braintree, MA","Full-time $120k - $140k","Sonar"
"1790","Cyber Coders","Data Engineer","Systems Engineer - J2EE, VMWare, Java","San Jose, CA","Full-time $100k - $150k","J2EE"
"1791","Cyber Coders","Data Engineer","Systems Engineer - J2EE, VMWare, Java","San Jose, CA","Full-time $100k - $150k","Java"
"1792","Cyber Coders","Data Engineer","Systems Engineer - J2EE, VMWare, Java","San Jose, CA","Full-time $100k - $150k","VMWare"
"1793","Cyber Coders","Data Engineer","Systems Engineer - J2EE, VMWare, Java","San Jose, CA","Full-time $100k - $150k","vCenter"
"1794","Cyber Coders","Data Engineer","Systems Engineer - J2EE, VMWare, Java","San Jose, CA","Full-time $100k - $150k","vSphere"
"1795","Cyber Coders","Data Engineer","Systems Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Data Center"
"1796","Cyber Coders","Data Engineer","Systems Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Fortinet"
"1797","Cyber Coders","Data Engineer","Systems Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Networking"
"1798","Cyber Coders","Data Engineer","Systems Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Servers"
"1799","Cyber Coders","Data Engineer","Systems Engineer - Managed Services Provider","Long Beach, CA","Compensation Unspecified","Sonicwall"
"1800","Cyber Coders","Data Engineer","Systems Engineer - TS/SCI","Los Angeles, CA","Full-time $120k - $175k","EEIS"
"1801","Cyber Coders","Data Engineer","Systems Engineer - TS/SCI","Los Angeles, CA","Full-time $120k - $175k","Ground Data Systems"
"1802","Cyber Coders","Data Engineer","Systems Engineer - TS/SCI","Los Angeles, CA","Full-time $120k - $175k","Mission Operations Systems"
"1803","Cyber Coders","Data Engineer","Systems Engineer - TS/SCI","Los Angeles, CA","Full-time $120k - $175k","System Verification"
"1804","Cyber Coders","Data Engineer","Systems Engineer - TS/SCI","Los Angeles, CA","Full-time $120k - $175k","TS/SCI"
"1805","Cyber Coders","Data Engineer","Systems Engineer - Veeam/VMare vcenter/ Microsoft Hyper-V Core","Charlotte, NC","Full-time $80k - $100k","Application Deployment"
"1806","Cyber Coders","Data Engineer","Systems Engineer - Veeam/VMare vcenter/ Microsoft Hyper-V Core","Charlotte, NC","Full-time $80k - $100k","Data Center Experience"
"1807","Cyber Coders","Data Engineer","Systems Engineer - Veeam/VMare vcenter/ Microsoft Hyper-V Core","Charlotte, NC","Full-time $80k - $100k","Microsoft Hyper-V Core"
"1808","Cyber Coders","Data Engineer","Systems Engineer - Veeam/VMare vcenter/ Microsoft Hyper-V Core","Charlotte, NC","Full-time $80k - $100k","VMare vCenter"
"1809","Cyber Coders","Data Engineer","Systems Engineer - Veeam/VMare vcenter/ Microsoft Hyper-V Core","Charlotte, NC","Full-time $80k - $100k","Veeam"
"1810","Cyber Coders","Data Engineer","Systems Engineer with TS/SCI","Pasadena, CA","Full-time $120k - $175k","EEIS"
"1811","Cyber Coders","Data Engineer","Systems Engineer with TS/SCI","Pasadena, CA","Full-time $120k - $175k","Ground Data Systems"
"1812","Cyber Coders","Data Engineer","Systems Engineer with TS/SCI","Pasadena, CA","Full-time $120k - $175k","Mission Operations Systems"
"1813","Cyber Coders","Data Engineer","Systems Engineer with TS/SCI","Pasadena, CA","Full-time $120k - $175k","System Verification"
"1814","Cyber Coders","Data Engineer","Systems Engineer with TS/SCI","Pasadena, CA","Full-time $120k - $175k","TS/SCI"
"1815","Cyber Coders","Data Engineer","Talend Developer -  Data Fabric, Java","Warren, NJ","Full-time $120k - $140k","JSON"
"1816","Cyber Coders","Data Engineer","Talend Developer -  Data Fabric, Java","Warren, NJ","Full-time $120k - $140k","Java"
"1817","Cyber Coders","Data Engineer","Talend Developer -  Data Fabric, Java","Warren, NJ","Full-time $120k - $140k","Talend BIg Data Solutions"
"1818","Cyber Coders","Data Engineer","Talend Developer -  Data Fabric, Java","Warren, NJ","Full-time $120k - $140k","Talend Data"
"1819","Cyber Coders","Data Engineer","Talend Developer -  Data Fabric, Java","Warren, NJ","Full-time $120k - $140k","XML"
"1820","Cyber Coders","Data Engineer","Technical Support Engineer - Unix, Big Data","San Ramon, CA","Full-time $90k - $140k","Cloudera"
"1821","Cyber Coders","Data Engineer","Technical Support Engineer - Unix, Big Data","San Ramon, CA","Full-time $90k - $140k","HortonWorks"
"1822","Cyber Coders","Data Engineer","Technical Support Engineer - Unix, Big Data","San Ramon, CA","Full-time $90k - $140k","Linux"
"1823","Cyber Coders","Data Engineer","Technical Support Engineer - Unix, Big Data","San Ramon, CA","Full-time $90k - $140k","Technical Support"
"1824","Cyber Coders","Data Engineer","Technical Support Engineer - Unix, Big Data","San Ramon, CA","Full-time $90k - $140k","Technical Support Engineer"
"1825","Cyber Coders","Data Engineer","iOS Developer","Anaheim, CA","Full-time $100k - $140k","IOS"
"1826","Cyber Coders","Data Engineer","iOS Developer","Anaheim, CA","Full-time $100k - $140k","OpenCV"
"1827","Cyber Coders","Data Engineer","iOS Developer","Anaheim, CA","Full-time $100k - $140k","REST APIs"
"1828","Cyber Coders","Data Engineer","iOS Developer","Anaheim, CA","Full-time $100k - $140k","UI Design"
"1829","Cyber Coders","Data Engineer","iOS Developer","Anaheim, CA","Full-time $100k - $140k","UX Design"
"1830","Cyber Coders","Data Engineer","iOS Developer","Los Angeles, CA","Full-time $100k - $140k","IOS"
"1831","Cyber Coders","Data Engineer","iOS Developer","Los Angeles, CA","Full-time $100k - $140k","OpenCV"
"1832","Cyber Coders","Data Engineer","iOS Developer","Los Angeles, CA","Full-time $100k - $140k","REST APIs"
"1833","Cyber Coders","Data Engineer","iOS Developer","Los Angeles, CA","Full-time $100k - $140k","UI Design"
"1834","Cyber Coders","Data Engineer","iOS Developer","Los Angeles, CA","Full-time $100k - $140k","UX Design"
"1835","Cyber Coders","Data Science","Chief Data Scientist - Consumer Lending","East Hanover, NJ","Full-time $250k - $300k","Clustering"
"1836","Cyber Coders","Data Science","Chief Data Scientist - Consumer Lending","East Hanover, NJ","Full-time $250k - $300k","Consumer Finance"
"1837","Cyber Coders","Data Science","Chief Data Scientist - Consumer Lending","East Hanover, NJ","Full-time $250k - $300k","Deep Learning"
"1838","Cyber Coders","Data Science","Chief Data Scientist - Consumer Lending","East Hanover, NJ","Full-time $250k - $300k","Predictive Modeling"
"1839","Cyber Coders","Data Science","Chief Data/BI Scientist - SQL, Python/R, Spark/Hadoop","Santa Monica, CA","Full-time $150k - $250k","Hadoop"
"1840","Cyber Coders","Data Science","Chief Data/BI Scientist - SQL, Python/R, Spark/Hadoop","Santa Monica, CA","Full-time $150k - $250k","Python"
"1841","Cyber Coders","Data Science","Chief Data/BI Scientist - SQL, Python/R, Spark/Hadoop","Santa Monica, CA","Full-time $150k - $250k","SPARK"
"1842","Cyber Coders","Data Science","Chief Data/BI Scientist - SQL, Python/R, Spark/Hadoop","Santa Monica, CA","Full-time $150k - $250k","SQL"
"1843","Cyber Coders","Data Science","Data Scientist","Miami, FL","Compensation Unspecified","Data Science"
"1844","Cyber Coders","Data Science","Data Scientist","Miami, FL","Compensation Unspecified","Data Warehouse"
"1845","Cyber Coders","Data Science","Data Scientist","Miami, FL","Compensation Unspecified","Microsoft Azure"
"1846","Cyber Coders","Data Science","Data Scientist","Miami, FL","Compensation Unspecified","NET"
"1847","Cyber Coders","Data Science","Data Scientist","Miami, FL","Compensation Unspecified","Python"
"1848","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","Bioinformatics"
"1849","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","GWAS"
"1850","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","Java"
"1851","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","Machine Learning"
"1852","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","Python"
"1853","Cyber Coders","Data Science","Data Scientist","San Diego, CA","Compensation Unspecified","SQL"
"1854","Cyber Coders","Data Science","Data Scientist","San Francisco, CA","Compensation Unspecified","Healthcare"
"1855","Cyber Coders","Data Science","Data Scientist","San Francisco, CA","Compensation Unspecified","Machine Learning"
"1856","Cyber Coders","Data Science","Data Scientist","San Francisco, CA","Compensation Unspecified","Python"
"1857","Cyber Coders","Data Science","Data Scientist","San Francisco, CA","Compensation Unspecified","SQL"
"1858","Cyber Coders","Data Science","Data Scientist - Active Secret Clearance","Aberdeen, MD","Compensation Unspecified","Data Science"
"1859","Cyber Coders","Data Science","Data Scientist - Active Secret Clearance","Aberdeen, MD","Compensation Unspecified","Database Admin/analysis"
"1860","Cyber Coders","Data Science","Data Scientist - Active Secret Clearance","Aberdeen, MD","Compensation Unspecified","MySQL"
"1861","Cyber Coders","Data Science","Data Scientist - Active Secret Clearance","Aberdeen, MD","Compensation Unspecified","PostgreSQL"
"1862","Cyber Coders","Data Science","Data Scientist - Active Secret Clearance","Aberdeen, MD","Compensation Unspecified","Secret Clearance"
"1863","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Austin, TX","Compensation Unspecified","Hadoop"
"1864","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Austin, TX","Compensation Unspecified","Linux"
"1865","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Austin, TX","Compensation Unspecified","MySQL"
"1866","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Austin, TX","Compensation Unspecified","Oracle"
"1867","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Austin, TX","Compensation Unspecified","PostgreSQL"
"1868","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Carlsbad, CA","Compensation Unspecified","Hadoop"
"1869","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Carlsbad, CA","Compensation Unspecified","Linux"
"1870","Cyber Coders","Data Science","Data Scientist - Hadoop, Linux, PostgreSQL","Carlsbad, CA","Compensation Unspecified","MySQL"
